Order;LVMH1;ZIT7;21;L;A;14911;77;-1
Order;LVMH1;ZIT6;21;L;A;14200;93;-1
Order;LVMH1;ZIT8;21;L;B;14568;50;-1
Order;LVMH1;ZIT10;21;L;B;14387;96;-1
Order;LVMH1;ZIT2;21;L;B;14811;66;-1
Order;LVMH1;ZIT4;22;L;A;14567;62;-1
Order;LVMH1;ZIT3;22;L;B;14336;25;-1
Order;LVMH1;ZIT2;22;L;A;14449;43;-1
Order;LVMH1;ZIT8;22;L;A;14305;74;-1
Order;LVMH1;ZIT9;22;L;B;14744;68;-1
Order;LVMH1;ZIT1;22;L;B;14177;32;-1
Order;LVMH1;ZIT6;22;L;B;14244;42;-1
Order;LVMH1;ZIT7;22;L;A;14041;51;-1
Order;LVMH1;ZIT10;22;L;A;14338;45;-1
Order;LVMH1;ZIT5;22;L;B;14700;69;-1
Order;LVMH1;ZIT4;23;L;A;14170;24;-1
Order;LVMH1;ZIT1;23;L;A;14004;83;-1
Order;LVMH1;ZIT6;23;L;B;14451;87;-1
Order;LVMH1;ZIT10;23;L;B;14458;27;-1
Order;LVMH1;ZIT8;23;L;B;14851;14;-1
Order;LVMH1;ZIT5;23;L;A;14939;59;-1
Order;LVMH1;ZIT7;23;L;A;14229;83;-1
Order;LVMH1;ZIT9;23;L;B;14838;43;-1
Order;LVMH1;ZIT3;23;L;B;14012;31;-1
Order;LVMH1;ZIT2;23;L;B;14663;38;-1
Order;LVMH1;ZIT6;24;L;B;14906;35;-1
Order;LVMH1;ZIT10;24;L;A;14499;30;-1
Order;LVMH1;ZIT8;24;L;B;14478;47;-1
Order;LVMH1;ZIT4;24;L;A;14025;69;-1
Order;LVMH1;ZIT7;24;L;A;14976;59;-1
Order;LVMH1;ZIT5;24;L;A;14394;98;-1
Order;LVMH1;ZIT3;24;L;A;14967;80;-1
Order;LVMH1;ZIT9;24;L;A;14164;66;-1
Order;LVMH1;ZIT2;24;L;B;14875;66;-1
Order;LVMH1;ZIT1;24;L;B;14092;15;-1
Order;LVMH1;ZIT5;25;L;B;14563;48;-1
Order;LVMH1;ZIT8;25;L;B;14439;68;-1
Order;LVMH1;ZIT10;25;L;A;14407;43;-1
Order;LVMH1;ZIT2;25;L;A;14166;50;-1
Order;LVMH1;ZIT1;25;L;B;14481;53;-1
Order;LVMH1;ZIT7;25;L;B;14020;32;-1
Order;LVMH1;ZIT4;25;L;B;14124;84;-1
Order;LVMH1;ZIT9;25;L;A;14779;22;-1
Order;LVMH1;ZIT3;25;L;A;14157;63;-1
Order;LVMH1;ZIT6;25;L;B;14504;18;-1
Order;LVMH1;ZIT8;26;L;B;14848;69;-1
Order;LVMH1;ZIT6;26;L;B;14311;69;-1
Order;LVMH1;ZIT1;26;L;A;14614;97;-1
Order;LVMH1;ZIT2;26;L;A;14218;12;-1
Order;LVMH1;ZIT5;26;L;B;14742;58;-1
Order;LVMH1;ZIT10;26;L;A;14953;95;-1
Order;LVMH1;ZIT9;26;L;A;14640;66;-1
Order;LVMH1;ZIT4;26;L;B;14979;86;-1
Order;LVMH1;ZIT3;26;L;B;14471;25;-1
Order;LVMH1;ZIT7;26;L;B;14597;43;-1
Order;LVMH1;ZIT3;27;L;A;14441;54;-1
Order;LVMH1;ZIT2;27;L;B;14018;21;-1
Order;LVMH1;ZIT1;27;L;A;14399;46;-1
Order;LVMH1;ZIT6;27;L;A;14070;81;-1
Order;LVMH1;ZIT8;27;L;A;14201;14;-1
Order;LVMH1;ZIT9;27;L;B;14598;43;-1
Order;LVMH1;ZIT7;27;L;B;14123;43;-1
Order;LVMH1;ZIT4;27;L;A;14920;59;-1
Order;LVMH1;ZIT10;27;L;B;14290;41;-1
Order;LVMH1;ZIT5;27;L;B;14471;73;-1
Order;LVMH1;ZIT7;28;L;B;14190;31;-1
Order;LVMH1;ZIT9;28;L;B;14321;60;-1
Order;LVMH1;ZIT3;28;L;A;14810;37;-1
Order;LVMH1;ZIT10;28;L;A;14820;50;-1
Order;LVMH1;ZIT8;28;L;A;14426;98;-1
Order;LVMH1;ZIT1;28;L;B;14519;67;-1
Order;LVMH1;ZIT4;28;L;A;14691;66;-1
Order;LVMH1;ZIT6;28;L;B;14669;11;-1
Order;LVMH1;ZIT5;28;L;B;14007;25;-1
Order;LVMH1;ZIT2;28;L;A;14318;94;-1
Order;LVMH1;ZIT10;29;L;B;14657;16;-1
Order;LVMH1;ZIT5;29;L;B;14893;88;-1
Order;LVMH1;ZIT2;29;L;B;14202;38;-1
Order;LVMH1;ZIT3;29;L;B;14592;44;-1
Order;LVMH1;ZIT9;29;L;B;14114;19;-1
Order;LVMH1;ZIT4;29;L;A;14989;70;-1
Order;LVMH1;ZIT1;29;L;A;14584;36;-1
Order;LVMH1;ZIT7;29;L;B;14631;88;-1
Order;LVMH1;ZIT8;29;L;A;14290;86;-1
Order;LVMH1;ZIT6;29;L;B;14648;13;-1
Order;LVMH1;ZIT5;30;L;B;14500;93;-1
Order;LVMH1;ZIT7;30;L;A;14268;38;-1
Order;LVMH1;ZIT1;30;L;B;14883;59;-1
Order;LVMH1;ZIT2;30;L;A;14831;20;-1
Order;LVMH1;ZIT10;30;L;A;14647;46;-1
Order;LVMH1;ZIT6;30;L;A;14245;65;-1
Order;LVMH1;ZIT4;30;L;A;14947;13;-1
Order;LVMH1;ZIT8;30;L;B;14637;63;-1
Order;LVMH1;ZIT9;30;L;B;14780;33;-1
Order;LVMH1;ZIT3;30;L;A;14129;22;-1
Order;LVMH1;ZIT8;31;L;B;14846;76;-1
Order;LVMH1;ZIT3;31;L;A;14629;60;-1
Order;LVMH1;ZIT1;31;L;A;14830;12;-1
Order;LVMH1;ZIT6;31;L;A;14256;57;-1
Order;LVMH1;ZIT7;31;L;A;14781;11;-1
Order;LVMH1;ZIT2;31;L;A;14512;64;-1
Order;LVMH1;ZIT9;31;L;B;14048;68;-1
Order;LVMH1;ZIT5;31;L;A;14733;37;-1
Order;LVMH1;ZIT10;31;L;A;14666;82;-1
Order;LVMH1;ZIT4;31;L;A;14143;14;-1
Order;LVMH1;ZIT10;32;L;B;14281;56;-1
Order;LVMH1;ZIT7;32;L;A;14395;26;-1
Order;LVMH1;ZIT4;32;L;B;14998;15;-1
Order;LVMH1;ZIT1;32;L;B;14787;89;-1
Order;LVMH1;ZIT3;32;L;B;14968;68;-1
Order;LVMH1;ZIT6;32;L;B;14835;77;-1
Order;LVMH1;ZIT9;32;L;B;14845;92;-1
Order;LVMH1;ZIT5;32;L;B;14274;33;-1
Order;LVMH1;ZIT8;32;L;A;14122;25;-1
Order;LVMH1;ZIT2;32;L;B;14189;92;-1
Order;LVMH1;ZIT5;33;L;A;14100;99;-1
Order;LVMH1;ZIT3;33;L;A;14352;43;-1
Order;LVMH1;ZIT10;33;L;B;14273;65;-1
Order;LVMH1;ZIT6;33;L;A;14261;63;-1
Order;LVMH1;ZIT4;33;L;A;14826;33;-1
Order;LVMH1;ZIT8;33;L;B;14948;30;-1
Order;LVMH1;ZIT7;33;L;B;14174;67;-1
Order;LVMH1;ZIT1;33;L;A;14839;62;-1
Order;LVMH1;ZIT9;33;L;A;14746;93;-1
Order;LVMH1;ZIT2;33;L;A;14399;75;-1
Order;LVMH1;ZIT1;34;L;A;14983;15;-1
Order;LVMH1;ZIT5;34;L;B;14622;28;-1
Order;LVMH1;ZIT10;34;L;A;14780;88;-1
Order;LVMH1;ZIT8;34;L;A;14797;37;-1
Order;LVMH1;ZIT2;34;L;B;14636;81;-1
Order;LVMH1;ZIT9;34;L;B;14143;20;-1
Order;LVMH1;ZIT6;34;L;B;14938;57;-1
Order;LVMH1;ZIT3;34;L;A;14626;76;-1
Order;LVMH1;ZIT4;34;L;B;14258;18;-1
Order;LVMH1;ZIT7;34;L;B;14337;87;-1
Order;LVMH1;ZIT7;35;L;B;14942;88;-1
Order;LVMH1;ZIT8;35;L;B;14673;72;-1
Order;LVMH1;ZIT1;35;L;B;14610;33;-1
Order;LVMH1;ZIT3;35;L;A;14035;46;-1
Order;LVMH1;ZIT2;35;L;B;14524;69;-1
Order;LVMH1;ZIT9;35;L;B;14870;84;-1
Order;LVMH1;ZIT6;35;L;B;14903;18;-1
Order;LVMH1;ZIT5;35;L;B;14644;99;-1
Order;LVMH1;ZIT4;35;L;A;14592;95;-1
Order;LVMH1;ZIT10;35;L;B;14247;68;-1
Order;LVMH1;ZIT5;36;L;A;14661;97;-1
Order;LVMH1;ZIT9;36;L;B;14559;40;-1
Order;LVMH1;ZIT2;36;L;A;14248;43;-1
Order;LVMH1;ZIT8;36;L;A;14543;11;-1
Order;LVMH1;ZIT3;36;L;A;14824;38;-1
Order;LVMH1;ZIT10;36;L;A;14557;88;-1
Order;LVMH1;ZIT1;36;L;A;14039;42;-1
Order;LVMH1;ZIT4;36;L;B;14196;20;-1
Order;LVMH1;ZIT7;36;L;A;14815;48;-1
Order;LVMH1;ZIT6;36;L;A;14361;26;-1
Order;LVMH1;ZIT10;37;L;B;14823;45;-1
Order;LVMH1;ZIT2;37;L;B;14525;28;-1
Order;LVMH1;ZIT7;37;L;A;14995;23;-1
Order;LVMH1;ZIT4;37;L;A;14974;97;-1
Order;LVMH1;ZIT3;37;L;A;14216;74;-1
Order;LVMH1;ZIT8;37;L;A;14763;33;-1
Order;LVMH1;ZIT1;37;L;B;14674;83;-1
Order;LVMH1;ZIT9;37;L;A;14019;54;-1
Order;LVMH1;ZIT5;37;L;A;14760;88;-1
Order;LVMH1;ZIT6;37;L;B;14380;35;-1
Order;LVMH1;ZIT1;38;L;A;14696;30;-1
Order;LVMH1;ZIT2;38;L;B;14376;50;-1
Order;LVMH1;ZIT6;38;L;A;14742;27;-1
Order;LVMH1;ZIT4;38;L;A;14673;41;-1
Order;LVMH1;ZIT9;38;L;B;14560;88;-1
Order;LVMH1;ZIT3;38;L;B;14789;51;-1
Order;LVMH1;ZIT5;38;L;B;14937;89;-1
Order;LVMH1;ZIT10;38;L;B;14051;80;-1
Order;LVMH1;ZIT8;38;L;A;14102;62;-1
Order;LVMH1;ZIT7;38;L;A;14816;62;-1
Order;LVMH1;ZIT9;39;L;A;14549;26;-1
Order;LVMH1;ZIT3;39;L;B;14697;91;-1
Order;LVMH1;ZIT1;39;L;A;14856;31;-1
Order;LVMH1;ZIT7;39;L;A;14578;22;-1
Order;LVMH1;ZIT6;39;L;B;14128;91;-1
Order;LVMH1;ZIT10;39;L;B;14407;94;-1
Order;LVMH1;ZIT2;39;L;A;14487;54;-1
Order;LVMH1;ZIT5;39;L;A;14156;17;-1
Order;LVMH1;ZIT8;39;L;B;14441;43;-1
Order;LVMH1;ZIT4;39;L;A;14346;97;-1
Order;LVMH1;ZIT4;40;L;B;14964;81;-1
Order;LVMH1;ZIT10;40;L;B;14241;17;-1
Order;LVMH1;ZIT5;40;L;A;14986;41;-1
Order;LVMH1;ZIT2;40;L;A;14284;38;-1
Order;LVMH1;ZIT1;40;L;A;14600;87;-1
Order;LVMH1;ZIT6;40;L;A;14744;52;-1
Order;LVMH1;ZIT9;40;L;A;14180;70;-1
Order;LVMH1;ZIT8;40;L;A;14478;96;-1
Order;LVMH1;ZIT3;40;L;B;14549;11;-1
Order;LVMH1;ZIT7;40;L;B;14500;51;-1
Order;LVMH1;ZIT10;41;L;A;14201;86;-1
Order;LVMH1;ZIT4;41;L;B;14907;53;-1
Order;LVMH1;ZIT2;41;L;A;14003;19;-1
Order;LVMH1;ZIT3;41;L;A;14983;20;-1
Order;LVMH1;ZIT6;41;L;B;14958;72;-1
Order;LVMH1;ZIT1;41;L;B;14823;57;-1
Order;LVMH1;ZIT9;41;L;A;14981;64;-1
Order;LVMH1;ZIT5;41;L;B;14086;35;-1
Order;LVMH1;ZIT7;41;L;B;14815;92;-1
Order;LVMH1;ZIT8;41;L;A;14833;40;-1
Order;LVMH1;ZIT1;42;L;B;14418;13;-1
Order;LVMH1;ZIT2;42;L;B;14486;50;-1
Order;LVMH1;ZIT9;42;L;B;14368;67;-1
Order;LVMH1;ZIT8;42;L;A;14682;40;-1
Order;LVMH1;ZIT10;42;L;B;14152;69;-1
Order;LVMH1;ZIT6;42;L;A;14904;82;-1
Order;LVMH1;ZIT7;42;L;B;14928;10;-1
Order;LVMH1;ZIT4;42;L;B;14792;98;-1
Order;LVMH1;ZIT5;42;L;A;14361;22;-1
Order;LVMH1;ZIT3;42;L;A;14779;72;-1
Order;LVMH1;ZIT1;43;L;B;14212;71;-1
Order;LVMH1;ZIT4;43;L;B;14325;72;-1
Order;LVMH1;ZIT10;43;L;A;14081;34;-1
Order;LVMH1;ZIT6;43;L;A;14311;95;-1
Order;LVMH1;ZIT7;43;L;B;14273;43;-1
Order;LVMH1;ZIT3;43;L;B;14067;54;-1
Order;LVMH1;ZIT8;43;L;B;14630;25;-1
Order;LVMH1;ZIT9;43;L;B;14735;91;-1
Order;LVMH1;ZIT2;43;L;B;14775;36;-1
Order;LVMH1;ZIT5;43;L;B;14833;43;-1
Order;LVMH1;ZIT9;44;L;A;14968;53;-1
Order;LVMH1;ZIT5;44;L;A;14826;29;-1
Order;LVMH1;ZIT4;44;L;B;14390;99;-1
Order;LVMH1;ZIT10;44;L;A;14316;70;-1
Order;LVMH1;ZIT1;44;L;B;14420;28;-1
Order;LVMH1;ZIT7;44;L;A;14200;25;-1
Order;LVMH1;ZIT8;44;L;B;14395;17;-1
Order;LVMH1;ZIT6;44;L;B;14412;22;-1
Order;LVMH1;ZIT2;44;L;A;14629;63;-1
Order;LVMH1;ZIT3;44;L;B;14843;78;-1
Order;LVMH1;ZIT4;45;L;A;14378;65;-1
Order;LVMH1;ZIT10;45;L;B;14934;87;-1
Order;LVMH1;ZIT3;45;L;A;14112;27;-1
Order;LVMH1;ZIT9;45;L;A;14504;51;-1
Order;LVMH1;ZIT8;45;L;B;14458;22;-1
Order;LVMH1;ZIT6;45;L;B;14427;92;-1
Order;LVMH1;ZIT1;45;L;A;14475;63;-1
Order;LVMH1;ZIT5;45;L;A;14182;41;-1
Order;LVMH1;ZIT7;45;L;B;14461;66;-1
Order;LVMH1;ZIT2;45;L;B;14391;38;-1
Order;LVMH1;ZIT2;46;L;B;14037;14;-1
Order;LVMH1;ZIT4;46;L;B;14812;35;-1
Order;LVMH1;ZIT8;46;L;B;14151;95;-1
Order;LVMH1;ZIT3;46;L;A;14679;40;-1
Order;LVMH1;ZIT10;46;L;B;14442;20;-1
Order;LVMH1;ZIT6;46;L;A;14535;50;-1
Order;LVMH1;ZIT1;46;L;A;14846;39;-1
Order;LVMH1;ZIT7;46;L;B;14137;71;-1
Order;LVMH1;ZIT5;46;L;B;14756;64;-1
Order;LVMH1;ZIT9;46;L;B;14506;28;-1
Order;LVMH1;ZIT4;47;L;B;14605;29;-1
Order;LVMH1;ZIT10;47;L;A;14678;41;-1
Order;LVMH1;ZIT8;47;L;A;14558;16;-1
Order;LVMH1;ZIT6;47;L;A;14151;63;-1
Order;LVMH1;ZIT7;47;L;B;14596;79;-1
Order;LVMH1;ZIT5;47;L;B;14995;74;-1
Order;LVMH1;ZIT3;47;L;B;14632;85;-1
Order;LVMH1;ZIT2;47;L;A;14057;86;-1
Order;LVMH1;ZIT1;47;L;B;14254;41;-1
Order;LVMH1;ZIT9;47;L;A;14926;13;-1
Order;LVMH1;ZIT3;48;L;B;14051;12;-1
Order;LVMH1;ZIT5;48;L;B;14314;92;-1
Order;LVMH1;ZIT1;48;L;B;14513;40;-1
Order;LVMH1;ZIT2;48;L;B;14156;16;-1
Order;LVMH1;ZIT7;48;L;B;14767;67;-1
Order;LVMH1;ZIT10;48;L;A;14077;15;-1
Order;LVMH1;ZIT6;48;L;B;14538;46;-1
Order;LVMH1;ZIT9;48;L;B;14480;84;-1
Order;LVMH1;ZIT8;48;L;A;14170;93;-1
Order;LVMH1;ZIT4;48;L;A;14460;54;-1
Order;LVMH1;ZIT3;49;L;A;14249;66;-1
Order;LVMH1;ZIT1;49;L;A;14179;97;-1
